pl_name,hostname,ra,dec
Kepler-140 c,Kepler-140,287.3694056,46.7681473
Kepler-348 c,Kepler-348,297.2550814,40.5483883
Kepler-1464 b,Kepler-1464,287.2356828,38.7540824
Kepler-1575 b,Kepler-1575,293.7432102,45.7615507
Kepler-1592 b,Kepler-1592,293.850623,38.3977379
Kepler-466 c,Kepler-466,295.6486585,48.4955191
KIC 10001893 b,KIC 10001893,287.3892308,46.9844491
Kepler-1305 b,Kepler-1305,297.3394624,46.3472165
Kepler-1508 b,Kepler-1508,298.1188802,40.3750316
Kepler-1483 b,Kepler-1483,295.4097409,42.1507935
Kepler-42 d,Kepler-42,292.2196,44.6173667
2MASS J22362452+4751425 b,2MASS J22362452+4751425,339.1025931,47.861683
Kepler-804 b,Kepler-804,293.3722109,44.7851812
Kepler-1409 b,Kepler-1409,290.0847389,51.2086144
Kepler-1265 b,Kepler-1265,284.5858364,47.0795646
Kepler-296 e,Kepler-296,286.5400278,49.4372614
Kepler-1499 b,Kepler-1499,283.986348,41.6505091
Kepler-1345 b,Kepler-1345,292.4779428,46.022821
Kepler-149 d,Kepler-149,285.8537014,38.3840916
Kepler-123 b,Kepler-123,296.9985853,42.7819633
Kepler-1255 b,Kepler-1255,295.2392569,42.7264842
Kepler-542 b,Kepler-542,292.2149697,38.5485469
Kepler-1574 b,Kepler-1574,292.1586689,49.6377914
Kepler-521 b,Kepler-521,298.8163801,43.9980203
Kepler-805 b,Kepler-805,293.2300178,45.053364
Kepler-755 b,Kepler-755,296.8609348,41.0973178
Kepler-509 b,Kepler-509,289.664394,48.706165
Kepler-114 b,Kepler-114,294.121482,48.3497977
Kepler-613 b,Kepler-613,282.7868415,46.2449846
Kepler-750 b,Kepler-750,289.0968274,44.004364
Kepler-761 b,Kepler-761,290.503599,44.1436249
Kepler-1137 b,Kepler-1137,287.1302407,48.665347
Kepler-1226 b,Kepler-1226,296.3768521,50.6214592
Kepler-1017 b,Kepler-1017,283.469299,40.1325185
Kepler-714 b,Kepler-714,282.6994685,43.2727437
Kepler-897 b,Kepler-897,290.5867992,51.6957731
Kepler-862 b,Kepler-862,297.7792466,46.4926688
Kepler-1000 b,Kepler-1000,286.6854729,47.0981948
Kepler-869 b,Kepler-869,289.4245955,50.9941198
Kepler-119 c,Kepler-119,295.9463854,42.6588324
Kepler-536 b,Kepler-536,297.7363605,49.637101
Kepler-166 d,Kepler-166,293.1600977,48.8812074
Kepler-192 c,Kepler-192,287.9179379,45.5928829
CoRoT-21 b,CoRoT-21,101.0526207,-0.2991544
Kepler-499 b,Kepler-499,295.1099549,43.9151012
Kepler-1432 b,Kepler-1432,295.5241011,49.8295211
Kepler-1154 b,Kepler-1154,297.4771158,39.8772345
Kepler-124 c,Kepler-124,286.7527322,49.0648788
Kepler-295 b,Kepler-295,285.3458383,45.3677754
Kepler-226 b,Kepler-226,292.3760942,47.8809596
Kepler-806 b,Kepler-806,296.0071956,44.8535698
Kepler-1642 b,Kepler-1642,297.2121215,43.643789
Kepler-1330 b,Kepler-1330,290.5767116,39.9568913
Kepler-335 c,Kepler-335,296.0642944,45.4285986
Kepler-1135 b,Kepler-1135,286.0029904,44.7565551
Kepler-217 c,Kepler-217,293.0377331,46.2775223
Kepler-466 b,Kepler-466,295.6486585,48.4955191
Kepler-135 b,Kepler-135,290.4950939,38.7954956
Kepler-286 b,Kepler-286,290.6761874,48.2942362
OGLE-TR-111 b,OGLE-TR-111,163.324115,-61.4056976
Kepler-608 b,Kepler-608,293.882901,44.6380717
Kepler-1185 b,Kepler-1185,287.2411783,39.3326977
Kepler-161 c,Kepler-161,290.5164698,43.0838642
Kepler-201 c,Kepler-201,293.626059,41.2728004
kap And b,kap And,355.1025974,44.3338511
Kepler-336 b,Kepler-336,290.2376224,41.3313637
Kepler-1016 b,Kepler-1016,294.613689,45.9846265
Kepler-1591 b,Kepler-1591,296.5166659,44.6086233
Kepler-132 d,Kepler-132,283.23581,41.343037
Kepler-219 b,Kepler-219,288.7389481,46.7625929
Kepler-364 b,Kepler-364,281.5699998,47.3986233
Kepler-211 b,Kepler-211,285.4391183,43.1685051
Kepler-1102 b,Kepler-1102,281.3225917,48.0664955
Kepler-421 b,Kepler-421,283.2568116,45.0876823
Kepler-233 b,Kepler-233,296.3665054,51.3194548
Kepler-301 d,Kepler-301,283.982904,49.2329512
Kepler-368 b,Kepler-368,291.880018,45.3878419
Kepler-648 b,Kepler-648,283.8996207,45.0169137
Kepler-1631 b,Kepler-1631,294.6325781,43.8076687
Kepler-300 b,Kepler-300,295.2886934,48.5997243
Kepler-259 c,Kepler-259,288.2119707,46.6150461
Kepler-118 c,Kepler-118,299.2131881,41.4248195
Kepler-1300 b,Kepler-1300,289.0330532,40.0869182
Kepler-296 d,Kepler-296,286.5400278,49.4372614
Kepler-313 b,Kepler-313,298.2948708,48.7754
Kepler-309 b,Kepler-309,297.5098911,46.9614121
Kepler-516 b,Kepler-516,295.6087625,38.7357368
Kepler-1263 b,Kepler-1263,286.483626,46.7526182
Kepler-173 b,Kepler-173,294.6466171,41.8840952
Kepler-229 c,Kepler-229,286.9994758,48.3757867
1RXS J160929.1-210524 b,1RXS J160929.1-210524,242.3762343,-21.0831403
Kepler-870 b,Kepler-870,295.4025625,50.4785992
Kepler-851 b,Kepler-851,294.6802199,49.1401106
Kepler-390 b,Kepler-390,291.6288086,41.2088351
WTS-1 b,WTS-1,293.9850284,36.2962939
Kepler-358 c,Kepler-358,293.2302333,48.2813901
Kepler-108 b,Kepler-108,294.5589885,46.0623952
Kepler-1626 b,Kepler-1626,296.5004384,40.7212069
Kepler-591 b,Kepler-591,286.024052,48.431729
Kepler-1129 c,Kepler-1129,291.6044965,41.3093275
Kepler-1336 b,Kepler-1336,296.2776587,46.8998006
Kepler-374 c,Kepler-374,294.1378921,42.3704075
Kepler-304 b,Kepler-304,294.4418031,40.5575408
Kepler-288 c,Kepler-288,288.9163997,39.5947523
Kepler-166 b,Kepler-166,293.1600977,48.8812074
Kepler-272 b,Kepler-272,299.1275257,47.5938319
Kepler-216 c,Kepler-216,293.7280695,46.1291139
Kepler-307 c,Kepler-307,297.7950939,40.4176403
Kepler-788 b,Kepler-788,290.0004154,38.5398551
Kepler-238 b,Kepler-238,287.8971066,40.6378141
Kepler-1405 b,Kepler-1405,295.6848822,39.2561274
Kepler-1621 b,Kepler-1621,297.5885341,43.8411937
Kepler-1172 b,Kepler-1172,290.4744875,37.7665499
Kepler-995 b,Kepler-995,284.6157154,39.130998
Kepler-171 c,Kepler-171,296.7719082,41.7555958
Kepler-1252 b,Kepler-1252,298.9503634,46.6928437
Kepler-1178 b,Kepler-1178,288.4561183,45.8022258
COCONUTS-2 b,COCONUTS-2 A,117.300914,-76.702696
Kepler-1443 b,Kepler-1443,283.4357392,47.0667983
Kepler-1449 b,Kepler-1449,288.2317293,50.5678345
Kepler-1467 b,Kepler-1467,295.0485389,45.3426781
Kepler-771 b,Kepler-771,287.4441104,38.0884183
Kepler-1176 b,Kepler-1176,297.919724,45.2742038
Kepler-1346 b,Kepler-1346,291.841341,45.179185
Kepler-1075 b,Kepler-1075,287.5011404,47.4691157
Kepler-1024 b,Kepler-1024,291.9510277,38.2516419
Kepler-1582 b,Kepler-1582,289.3765441,41.1580845
Kepler-306 c,Kepler-306,288.5387145,40.6160545
CoRoT-16 b,CoRoT-16,278.5246658,-6.0026026
Kepler-40 b,Kepler-40,296.8136883,47.5265446
PH1 b,PH1,298.2150641,39.9550863
Kepler-605 c,Kepler-605,287.2954015,43.2798677
Kepler-1504 b,Kepler-1504,289.7119947,50.1282265
Kepler-993 b,Kepler-993,292.6141076,44.3946644
Kepler-674 b,Kepler-674,285.1761864,50.1496897
Kepler-791 b,Kepler-791,293.5958044,39.0294267
Kepler-992 b,Kepler-992,284.4304085,47.6416613
Kepler-379 b,Kepler-379,295.7010981,38.9458209
Kepler-357 d,Kepler-357,291.2429746,44.0086337
KOI-55 b,KOI-55,296.3561853,41.0927315
Kepler-271 c,Kepler-271,283.0029316,44.284108
Kepler-1519 b,Kepler-1519,296.6679448,49.4617774
Kepler-1562 b,Kepler-1562,294.4556567,46.7435353
Kepler-1008 b,Kepler-1008,296.5476395,44.9418307
Kepler-1370 c,Kepler-1370,284.5656897,41.7784781
Kepler-892 b,Kepler-892,283.1296399,43.8880983
Kepler-1241 b,Kepler-1241,294.5762033,38.4569588
OGLE-TR-182 b,OGLE-TR-182,167.3279228,-61.0952624
Kepler-1569 b,Kepler-1569,292.2046748,37.2212065
Kepler-950 b,Kepler-950,287.9565768,41.1302834
Kepler-940 b,Kepler-940,294.2413053,47.2759642
WASP-163 b,WASP-163,256.5375549,-10.4130071
Kepler-1093 c,Kepler-1093,284.9780251,41.4202077
Kepler-1371 c,Kepler-1371,288.8314251,47.5519753
Kepler-1543 b,Kepler-1543,297.1242915,47.0369876
Kepler-1336 c,Kepler-1336,296.2776587,46.8998006
Kepler-1447 b,Kepler-1447,289.6434285,50.727016
Kepler-1433 b,Kepler-1433,287.3634559,49.4568649
Kepler-1448 b,Kepler-1448,287.8674123,50.5955846
Kepler-907 b,Kepler-907,285.4764959,41.6326615
Kepler-625 c,Kepler-625,292.1504723,39.6375254
Kepler-156 c,Kepler-156,290.2964214,37.7494271
Kepler-943 b,Kepler-943,284.2739322,41.5349809
Kepler-1419 b,Kepler-1419,292.2545917,37.971376
Kepler-1633 b,Kepler-1633,288.5151733,44.9232545
Kepler-1525 b,Kepler-1525,290.5594479,49.9428629
Kepler-859 b,Kepler-859,286.7418337,43.1901197
Kepler-689 b,Kepler-689,294.7106347,39.5216975
Kepler-1259 b,Kepler-1259,297.8414628,46.9676288
Kepler-1453 b,Kepler-1453,286.1255037,47.9475586
Kepler-436 b,Kepler-436,301.7207775,44.4120856
Kepler-264 b,Kepler-264,292.044628,37.3761861
Kepler-556 b,Kepler-556,290.5294799,38.9427306
Kepler-659 b,Kepler-659,287.6081777,47.5096893
Kepler-605 b,Kepler-605,287.2954015,43.2798677
Kepler-1011 b,Kepler-1011,297.4015491,46.8239976
Kepler-744 b,Kepler-744,296.4960493,47.1827848
Kepler-477 b,Kepler-477,288.067445,42.355305
Kepler-1500 b,Kepler-1500,288.883474,39.7446547
KOI-55 c,KOI-55,296.3561853,41.0927315
Kepler-1035 b,Kepler-1035,289.042243,42.8824991
Kepler-868 b,Kepler-868,282.3635315,46.6752384
Kepler-1542 c,Kepler-1542,285.7284757,42.6544651
Kepler-1560 b,Kepler-1560,292.7846013,43.21601
Kepler-1489 b,Kepler-1489,281.2957984,44.4654063
Kepler-157 b,Kepler-157,291.0972257,38.8756049
Kepler-1010 b,Kepler-1010,289.1926026,44.1493165
Kepler-821 b,Kepler-821,285.6173937,39.3794684
Kepler-738 b,Kepler-738,287.5696516,46.5679011
Kepler-479 b,Kepler-479,291.0218899,37.7698734
Kepler-1161 b,Kepler-1161,299.0770621,45.4405583
Kepler-819 b,Kepler-819,295.3708312,39.1772925
Kepler-1093 b,Kepler-1093,284.9780251,41.4202077
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,224.6208333,10.2286111
Kepler-101 b,Kepler-101,283.255507,48.3552474
Kepler-925 b,Kepler-925,290.1065581,40.4906242
Kepler-1184 b,Kepler-1184,291.282031,46.9659514
Kepler-402 e,Kepler-402,288.3701976,43.3546109
Kepler-861 b,Kepler-861,292.3539624,46.2262465
Kepler-122 c,Kepler-122,291.1118647,39.9490248
Kepler-1221 b,Kepler-1221,285.8223636,45.7118423
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.250333,-30.04075
Kepler-1542 b,Kepler-1542,285.7284757,42.6544651
Kepler-632 b,Kepler-632,297.252613,40.288605
Kepler-300 c,Kepler-300,295.2886934,48.5997243
Kepler-224 d,Kepler-224,290.9342679,47.3575414
Kepler-724 b,Kepler-724,293.4548441,44.7927823
Kepler-828 b,Kepler-828,286.8872555,42.4712271
Kepler-1540 b,Kepler-1540,283.3445555,41.2017544
Kepler-1027 b,Kepler-1027,287.5711746,42.8138159
Kepler-877 b,Kepler-877,289.8591023,46.5227429
Kepler-1461 b,Kepler-1461,285.8305091,43.198377
Kepler-1412 b,Kepler-1412,292.1801539,49.202481
Kepler-84 f,Kepler-84,298.2520208,40.4960842
Kepler-124 d,Kepler-124,286.7527322,49.0648788
Kepler-1602 b,Kepler-1602,293.5808607,40.4275396
Kepler-1413 b,Kepler-1413,294.3416065,46.4987624
Kepler-1465 b,Kepler-1465,289.8194222,51.9048541
Kepler-1595 b,Kepler-1595,285.7227502,43.0094855
Kepler-1294 b,Kepler-1294,291.2681037,44.4881624
Kepler-1065 b,Kepler-1065,294.511319,38.7904648
Kepler-939 b,Kepler-939,293.8656181,47.0268148
Kepler-1273 b,Kepler-1273,285.8032016,44.8733983
Kepler-810 b,Kepler-810,296.6148615,48.0825642
Kepler-732 c,Kepler-732,283.7317274,45.9585288
Kepler-1227 b,Kepler-1227,287.0664109,41.8749712
Kepler-315 c,Kepler-315,298.0230967,43.3634761
Kepler-1546 b,Kepler-1546,297.5839183,41.5411993
Kepler-1557 b,Kepler-1557,293.8813592,46.8388172
Kepler-342 e,Kepler-342,292.6780488,46.7266813
Kepler-1123 b,Kepler-1123,294.5177291,50.6703927
Kepler-1132 b,Kepler-1132,286.3675188,48.4238906
Kepler-875 b,Kepler-875,297.3012497,43.1418313
Kepler-727 b,Kepler-727,294.8469333,45.0344155
Kepler-1526 b,Kepler-1526,285.1197266,38.8664618
Kepler-551 b,Kepler-551,285.485045,48.0543774
Kepler-573 b,Kepler-573,289.5211955,51.2374057
Kepler-287 b,Kepler-287,290.9274282,48.4434588
Kepler-1240 b,Kepler-1240,282.9997682,40.5574322
CoRoT-26 b,CoRoT-26,279.7504991,6.9697828
Kepler-893 b,Kepler-893,284.9630591,43.9130282
Kepler-920 c,Kepler-920,284.2969363,49.1585983
Kepler-29 c,Kepler-29,298.348382,47.4913021
Kepler-1063 b,Kepler-1063,290.5267975,38.1428283
Kepler-823 b,Kepler-823,284.5825682,39.2201737
Kepler-546 b,Kepler-546,283.257573,40.9904095
Kepler-568 b,Kepler-568,298.1061315,48.4016448
Kepler-524 b,Kepler-524,296.8591787,49.1620125
Kepler-180 c,Kepler-180,295.5712566,49.774514
Kepler-1191 b,Kepler-1191,291.6577923,48.0092619
Kepler-392 c,Kepler-392,288.660826,43.3681938
Kepler-1295 b,Kepler-1295,291.3978451,45.588553
Kepler-299 b,Kepler-299,283.2070156,48.5805222
Kepler-261 b,Kepler-261,291.3647333,37.609239
Kepler-227 c,Kepler-227,291.9342748,48.141676
Kepler-1436 b,Kepler-1436,297.711553,46.7679816
Kepler-1359 b,Kepler-1359,289.538818,41.8928154
Kepler-592 b,Kepler-592,285.7907395,48.6832431
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,268.1587917,-28.5519167
Kepler-985 b,Kepler-985,290.144339,44.0498808
Kepler-1416 b,Kepler-1416,298.6634624,43.8940593
Kepler-705 b,Kepler-705,289.5085612,41.8120234
Kepler-1533 b,Kepler-1533,295.9755645,44.7133739
Kepler-1139 b,Kepler-1139,287.9455985,39.2305281
Kepler-371 c,Kepler-371,292.3264835,38.6575441
Kepler-331 d,Kepler-331,291.8343455,39.3073462
Kepler-363 d,Kepler-363,283.1920779,41.3054172
Kepler-211 c,Kepler-211,285.4391183,43.1685051
Kepler-228 c,Kepler-228,296.2860853,48.2246328
Kepler-1050 b,Kepler-1050,282.9249847,48.6264015
Kepler-932 b,Kepler-932,296.9520797,43.2720233
Kepler-1372 b,Kepler-1372,288.8865895,44.8394672
Kepler-853 b,Kepler-853,283.936781,49.1102748
Kepler-1246 b,Kepler-1246,287.6572346,48.9822053
Kepler-1253 b,Kepler-1253,283.8852196,47.6371507
Kepler-1258 b,Kepler-1258,285.4049723,49.9948186
Kepler-1042 b,Kepler-1042,288.6689428,39.8239935
Kepler-175 b,Kepler-175,289.553232,43.876116
Kepler-1634 b,Kepler-1634,294.043399,45.1398201
Kepler-1451 b,Kepler-1451,293.4464227,40.4098813
Kepler-1387 b,Kepler-1387,292.4403029,43.2093456
Kepler-830 b,Kepler-830,295.054238,42.7568316
Kepler-882 b,Kepler-882,294.6500256,43.3356106
Kepler-1278 b,Kepler-1278,282.9569197,42.8255589
Kepler-1282 b,Kepler-1282,290.1761688,46.6983036
Kepler-296 f,Kepler-296,286.5400278,49.4372614
Kepler-199 b,Kepler-199,295.5594278,40.236249
Kepler-1642 c,Kepler-1642,297.2121215,43.643789
Kepler-1473 b,Kepler-1473,290.6365144,48.9961494
Kepler-1365 c,Kepler-1365,292.1996573,42.0459944
Kepler-696 b,Kepler-696,293.4965906,41.1375635
Kepler-969 b,Kepler-969,288.3724989,47.9335642
Kepler-1108 b,Kepler-1108,296.0422962,45.98514
Kepler-1301 b,Kepler-1301,286.6041816,42.4403309
Kepler-1036 b,Kepler-1036,295.1817093,49.9458172
Kepler-825 c,Kepler-825,294.769825,39.3984081
Kepler-722 c,Kepler-722,290.2632874,44.5564051
Kepler-254 d,Kepler-254,288.1646541,45.8164257
Kepler-376 b,Kepler-376,291.6071451,38.4103192
Kepler-330 c,Kepler-330,288.4474035,44.8017616
Kepler-246 b,Kepler-246,296.4834007,42.6633806
Kepler-357 b,Kepler-357,291.2429746,44.0086337
Kepler-1302 b,Kepler-1302,290.9892462,50.308064
Kepler-572 b,Kepler-572,291.221172,50.5813487
Kepler-954 b,Kepler-954,295.8594318,47.9396001
Kepler-1428 b,Kepler-1428,297.6422563,49.594958
Kepler-1440 b,Kepler-1440,285.3469737,48.3122283
Kepler-1114 b,Kepler-1114,299.2370531,45.8347781
Kepler-1143 c,Kepler-1143,287.302772,39.2896399
Kepler-561 c,Kepler-561,293.7471107,45.1071981
HD 202696 b,HD 202696,319.2250346,27.2582799
Kepler-377 b,Kepler-377,295.4220717,38.7356737
Kepler-1117 b,Kepler-1117,292.0847866,49.2374206
Kepler-758 e,Kepler-758,293.0846115,41.1354049
Kepler-1406 b,Kepler-1406,292.0818824,38.9149472
Kepler-739 b,Kepler-739,290.067994,46.5791535
Kepler-148 d,Kepler-148,289.7861626,46.8588176
Kepler-1204 b,Kepler-1204,289.4415238,42.4981476
Kepler-1189 b,Kepler-1189,298.4264116,47.9468194
Kepler-961 b,Kepler-961,282.0354942,43.6312491
HD 202696 c,HD 202696,319.2250346,27.2582799
Kepler-1293 b,Kepler-1293,290.0258783,48.3359227
Kepler-154 d,Kepler-154,289.7805393,49.8965624
Kepler-474 b,Kepler-474,292.3215174,43.8811723
Kepler-772 b,Kepler-772,291.423582,38.2165603
Kepler-876 b,Kepler-876,283.4781717,43.3837235
Kepler-781 b,Kepler-781,287.6535874,47.4147762
Kepler-737 b,Kepler-737,291.8629793,46.4291614
Kepler-1220 b,Kepler-1220,297.070398,42.9777396
Kepler-1022 b,Kepler-1022,289.3520595,46.9736345
Kepler-194 b,Kepler-194,291.971429,47.8640498
Kepler-1167 b,Kepler-1167,298.3026595,47.6939654
Kepler-508 b,Kepler-508,295.4042546,42.9812789
Kepler-1199 b,Kepler-1199,293.7258092,47.2469219
Kepler-962 b,Kepler-962,295.3131906,46.2375024
Kepler-1320 b,Kepler-1320,288.4335977,40.3808519
Kepler-874 b,Kepler-874,294.9568477,43.0142991
Kepler-1054 b,Kepler-1054,290.6011085,44.5563604
Kepler-955 b,Kepler-955,288.4714969,40.2698157
Kepler-1403 b,Kepler-1403,290.8676391,38.9600779
Kepler-838 b,Kepler-838,285.4354695,45.975959
Kepler-69 c,Kepler-69,293.2609013,44.8688656
Kepler-341 e,Kepler-341,289.8615609,43.4727412
Kepler-208 d,Kepler-208,293.8901979,42.5279413
Kepler-769 c,Kepler-769,292.7130925,38.3581685
Kepler-1186 b,Kepler-1186,288.4796333,47.1017438
Kepler-1384 b,Kepler-1384,296.2151275,39.5270248
Kepler-1245 c,Kepler-1245,290.7443078,43.260753
Kepler-452 b,Kepler-452,296.003752,44.2775861
Kepler-340 c,Kepler-340,295.933471,40.3005515
Kepler-1103 b,Kepler-1103,287.3821348,49.4524247
Kepler-1507 b,Kepler-1507,288.5616269,46.5361247
Kepler-1561 b,Kepler-1561,296.9235822,43.5664628
Kepler-1355 b,Kepler-1355,283.7414249,49.0679833
Kepler-902 b,Kepler-902,289.7317067,46.953875
Kepler-1086 b,Kepler-1086,295.251187,45.8429537
Kepler-540 b,Kepler-540,290.6249953,44.8737757
Kepler-154 e,Kepler-154,289.7805393,49.8965624
Kepler-1572 b,Kepler-1572,281.8973341,46.7227061
Kepler-658 b,Kepler-658,282.983621,47.5783897
Kepler-634 b,Kepler-634,291.19509,40.7027352
Kepler-304 e,Kepler-304,294.4418031,40.5575408
Kepler-1177 b,Kepler-1177,286.6714813,49.4062964
Kepler-661 b,Kepler-661,283.7107463,47.8631748
Kepler-1532 b,Kepler-1532,296.902784,41.1981424
Kepler-520 c,Kepler-520,293.1802903,41.6177408
Kepler-1585 b,Kepler-1585,296.1589897,44.5630457
Kepler-646 b,Kepler-646,290.4714596,44.3870422
Kepler-204 b,Kepler-204,285.347162,41.761845
Kepler-1286 b,Kepler-1286,280.2583709,43.8357433
Kepler-1190 b,Kepler-1190,284.9996582,49.4799506
Kepler-154 f,Kepler-154,289.7805393,49.8965624
Kepler-848 b,Kepler-848,293.2882949,48.8116114
Kepler-1129 b,Kepler-1129,291.6044965,41.3093275
Kepler-1566 b,Kepler-1566,283.5875459,40.5749018
Kepler-1638 b,Kepler-1638,295.4823299,48.5244695
Kepler-1613 b,Kepler-1613,289.8750066,43.4209318
Kepler-581 b,Kepler-581,295.4326552,40.6481874
Kepler-1053 b,Kepler-1053,291.4186349,39.1273664
Kepler-1531 b,Kepler-1531,285.146622,39.3708055
Kepler-1116 b,Kepler-1116,291.9336573,44.1154992
Kepler-760 c,Kepler-760,287.5931997,44.1794278
Kepler-997 b,Kepler-997,289.2333767,49.9388952
Kepler-967 c,Kepler-967,286.5580128,38.4052418
Kepler-497 b,Kepler-497,290.7659557,38.9279468
Kepler-1148 b,Kepler-1148,290.9536059,45.7195545
Kepler-193 b,Kepler-193,296.4985951,46.5772484
Kepler-245 c,Kepler-245,291.6389972,42.4363482
Kepler-443 b,Kepler-443,288.6104839,49.9685458
Kepler-539 c,Kepler-539,299.1224639,41.8667953
Kepler-361 c,Kepler-361,296.8034146,46.7411011
Kepler-1230 b,Kepler-1230,283.2645129,41.7114526
Kepler-753 b,Kepler-753,291.9032411,37.9023677
Kepler-358 b,Kepler-358,293.2302333,48.2813901
Kepler-1254 b,Kepler-1254,285.1733174,48.7700099
Kepler-1622 b,Kepler-1622,297.3288329,47.815459
Kepler-1275 b,Kepler-1275,293.5004955,44.9324455
Kepler-87 b,Kepler-87,297.9168433,46.9651146
Kepler-1031 b,Kepler-1031,296.0898796,48.9554121
Kepler-1250 b,Kepler-1250,287.7938184,45.9802492
Kepler-1174 b,Kepler-1174,281.8314296,42.298891
Kepler-1166 b,Kepler-1166,290.3484956,50.9028387
Kepler-1640 b,Kepler-1640,294.5577857,40.8504949
Kepler-873 b,Kepler-873,296.4031319,51.2712773
Kepler-770 d,Kepler-770,286.4904589,38.374872
Kepler-1155 b,Kepler-1155,288.8206058,39.5228712
Kepler-537 b,Kepler-537,289.8805804,51.2769907
Kepler-1353 b,Kepler-1353,295.7353911,42.5762317
Kepler-1271 b,Kepler-1271,286.3442954,37.4119347
Kepler-752 b,Kepler-752,292.2681469,37.955672
Kepler-832 b,Kepler-832,295.9261101,45.383869
Kepler-758 c,Kepler-758,293.0846115,41.1354049
Kepler-798 b,Kepler-798,292.4782785,42.1422821
Kepler-795 b,Kepler-795,291.0189951,38.5455728
Kepler-440 b,Kepler-440,285.3500664,41.4523695
Kepler-610 c,Kepler-610,293.1713241,45.0655934
Kepler-990 b,Kepler-990,297.9381813,46.8813194
Kepler-923 b,Kepler-923,294.1710831,40.0551372
Kepler-1398 c,Kepler-1398,294.8661073,48.6389923
Kepler-1401 b,Kepler-1401,287.4660334,40.75842
Kepler-1450 b,Kepler-1450,294.5536825,45.0813011
Kepler-1522 b,Kepler-1522,289.8432347,52.0702094
Kepler-165 c,Kepler-165,280.69092,47.8096702
Kepler-346 b,Kepler-346,288.0119248,46.1176003
POTS-1 b,POTS-1,203.6087259,-66.5811639
Kepler-265 b,Kepler-265,290.5104788,41.244743
Kepler-835 b,Kepler-835,283.5742181,45.7348003
Kepler-901 b,Kepler-901,291.1528056,40.8876814
Kepler-1050 c,Kepler-1050,282.9249847,48.6264015
Kepler-380 b,Kepler-380,282.3947017,48.7591334
Kepler-780 b,Kepler-780,281.7663511,44.2924898
Kepler-710 b,Kepler-710,291.9641255,42.6961308
Kepler-169 f,Kepler-169,285.9999204,40.9193822
Kepler-1649 b,Kepler-1649,292.5029676,41.8299933
Kepler-575 b,Kepler-575,286.9638856,37.8296147
Kepler-1277 b,Kepler-1277,295.1025166,40.5723736
Kepler-1352 b,Kepler-1352,290.6937988,48.7014417
Kepler-500 b,Kepler-500,295.9513472,43.8519884
Kepler-1065 c,Kepler-1065,294.511319,38.7904648
Kepler-1119 b,Kepler-1119,297.0191018,44.3274936
Kepler-374 b,Kepler-374,294.1378921,42.3704075
Kepler-1470 b,Kepler-1470,288.6949475,39.8830802
Kepler-1157 b,Kepler-1157,283.1209268,43.5255701
Kepler-292 d,Kepler-292,295.7661979,42.4242822
Kepler-144 c,Kepler-144,281.9156128,42.7755535
Kepler-1437 b,Kepler-1437,291.8649164,49.325869
Kepler-1018 b,Kepler-1018,283.5967317,45.4078654
Kepler-756 b,Kepler-756,290.6079736,41.201094
Kepler-732 b,Kepler-732,283.7317274,45.9585288
Kepler-1303 b,Kepler-1303,284.287147,42.3555784
Kepler-354 d,Kepler-354,285.7515347,41.3356739
Kepler-927 b,Kepler-927,289.3834807,41.3926651
KOI-1833 d,Kepler-968,285.6025889,50.1120401
KOI-3503 b,KOI-3503,293.1507654,41.7291532
KOI-3503 c,KOI-3503,293.1507654,41.7291532
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,266.3546667,-35.7003306
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,268.6785,-22.8204111
